synset,rating,list,word
61203,0.25,"['subsequently', 'later', 'afterwards', 'afterward', 'after', 'later on']",subsequently
8001209,0.333333333,['subset'],subset
1971929,0,"['sink', 'subside']",subside
6598915,0,"['message', 'content', 'subject matter', 'substance']",substance
901969,0.333333333,"['substantial', 'substantive']",substantial
665886,0,"['confirm', 'corroborate', 'sustain', 'substantiate', 'support', 'affirm']",substantiate
5825245,0.333333333,"['confirmation', 'verification', 'check', 'substantiation']",substantiation
901969,0.333333333,"['substantial', 'substantive']",substantive
4737234,0,"['replaceability', 'substitutability', 'commutability']",substitutability
2257767,0.166414523,"['substitute', 'replace', 'interchange', 'exchange']",substitute
196485,0,"['substitution', 'exchange', 'commutation']",substitution
3387016,0.333333333,"['foundation', 'base', 'fundament', 'foot', 'groundwork', 'substructure', 'understructure']",substructure
641252,0.25,"['subtract', 'deduct', 'take off']",subtract
2406585,0,"['succeed', 'come after', 'follow']",succeed
1294975,0,"['future', 'next', 'succeeding']",succeeding
8459908,0,['succession'],succession
1667729,0,"['consecutive', 'sequent', 'sequential', 'serial', 'successive']",successive
180420,0.5,"['successively', 'in turn']",successively
5696803,0,['successor'],successor
1209220,0.333333333,"['relief', 'succor', 'succour', 'ministration']",succor
1209220,0.333333333,"['relief', 'succor', 'succour', 'ministration']",succour
1410222,0.4,['suchlike'],suchlike
171135,0.333333333,"['on the spur of the moment', 'suddenly']",suddenly
2582042,0.375,"['action', 'sue', 'litigate', 'process']",sue
2121511,0,"['hurt', 'ache', 'suffer']",suffer
4638175,0.5,"['toleration', 'acceptance', 'sufferance']",sufferance
2458871,0,['suffering'],suffering
930368,0.333333333,"['suggest', 'evoke', 'paint a picture']",suggest
7188685,0.25,"['courtship', 'wooing', 'courting', 'suit']",suit
1020885,0.5,"['suitable', 'suited']",suitable
1020885,0.5,"['suitable', 'suited']",suited
7998712,0,"['union', 'sum', 'join']",sum
949288,0.2,"['total', 'tot', 'tot up', 'sum', 'sum up', 'summate', 'tote up', 'add', 'add together', 'tally', 'add up']",sum up
6467007,0,"['summary', 'sum-up']",sum-up
6467007,0,"['summary', 'sum-up']",summary
949288,0.2,"['total', 'tot', 'tot up', 'sum', 'sum up', 'summate', 'tote up', 'add', 'add together', 'tally', 'add up']",summate
1381549,0.416666667,"['muster', 'rally', 'summon', 'come up', 'muster up']",summon
1199083,0.5,"['assorted', 'miscellaneous', 'mixed', 'motley', 'sundry']",sundry
1125154,0.333333333,['superb'],superb
2405390,0.5,"['supplant', 'replace', 'supersede', 'supervene upon', 'supercede']",supercede
2503305,0.5,"['otiose', 'pointless', 'purposeless', 'senseless', 'superfluous', 'wasted']",superfluous
208749,0,"['layered', 'superimposed']",superimposed
1135529,0,"['supervision', 'supervising', 'superintendence', 'oversight']",superintendence
72436,0,['superior'],superior
4889000,0,['superiority'],superiority
2340003,0.333333333,['superordinate'],superordinate
6292836,0.5,"['hypernym', 'superordinate', 'superordinate word']",superordinate word
561896,0,"['identical', 'superposable']",superposable
2405390,0.5,"['supplant', 'replace', 'supersede', 'supervene upon', 'supercede']",supersede
2405390,0.5,"['supplant', 'replace', 'supersede', 'supervene upon', 'supercede']",supervene upon
2163301,0.333333333,"['monitor', 'supervise']",supervise
1135529,0,"['supervision', 'supervising', 'superintendence', 'oversight']",supervising
1135529,0,"['supervision', 'supervising', 'superintendence', 'oversight']",supervision
2904372,0,['supervisory'],supervisory
2405390,0.5,"['supplant', 'replace', 'supersede', 'supervene upon', 'supercede']",supplant
2671421,0,"['accessory', 'appurtenance', 'supplement', 'add-on']",supplement
2327200,0,"['supply', 'provide', 'render', 'furnish']",supply
908621,0,"['patronize', 'patronise', 'patronage', 'support', 'keep going']",support
217428,0,"['load-bearing', 'supporting']",supporting
8238048,0.2,"['ensemble', 'supporting players']",supporting players
2354537,0,['supportive'],supportive
2424652,0,"['oppress', 'suppress', 'crush']",suppress
1079604,0,"['suppression', 'crushing', 'quelling', 'stifling']",suppression
79947,0.25,"['above', 'supra']",supra
216485,0.333333333,['supremely'],supremely
91121,0.5,['surface-to-air'],surface-to-air
1943718,0.5,"['soar', 'soar up', 'soar upwards', 'surge', 'zoom']",surge
921072,0.333333333,"['suspect', 'surmise']",surmise
1108627,0,"['overcome', 'get over', 'subdue', 'surmount', 'master']",surmount
2669477,0.333333333,"['exceed', 'transcend', 'surpass']",surpass
1676026,0.333333333,"['exceeding', 'exceptional', 'olympian', 'prodigious', 'surpassing']",surpassing
5119714,0.333333333,"['excess', 'surplus', 'surplusage', 'nimiety']",surplus
5119714,0.333333333,"['excess', 'surplus', 'surplusage', 'nimiety']",surplusage
1406418,0.5,"['foster', 'surrogate']",surrogate
1467370,0,"['surround', 'environ', 'ring', 'skirt', 'border']",surround
14513944,0.333333333,"['milieu', 'surroundings']",surroundings
696700,0,"['review', 'go over', 'survey']",survey
13563746,0.333333333,"['survival', 'survival of the fittest', 'natural selection', 'selection']",survival
13563746,0.333333333,"['survival', 'survival of the fittest', 'natural selection', 'selection']",survival of the fittest
2618149,0,"['survive', 'last', 'live', 'live on', 'go', 'endure', 'hold up', 'hold out']",survive
921072,0.333333333,"['suspect', 'surmise']",suspect
542668,0,"['suspend', 'set aside']",suspend
4366116,0.333333333,"['suspension', 'suspension system']",suspension
4366116,0.333333333,"['suspension', 'suspension system']",suspension system
661824,0.5,"['check', 'check up on', 'look into', 'check out', 'suss out', 'check over', 'go over', 'check into']",suss out
1217043,0,"['hold', 'support', 'sustain', 'hold up']",sustain
5029594,0.5,['sustainability'],sustainability
596639,0.5,['sustained'],sustained
1201856,0,"['swallow', 'get down']",swallow
1877355,0.333333333,"['swing', 'sway']",sway
688377,0.25,"['trust', 'swear', 'rely', 'bank']",swear
2685390,0,"['cross', 'traverse', 'span', 'sweep']",sweep
2572119,0.5,"['victimize', 'swindle', 'rook', 'goldbrick', 'nobble', 'diddle', 'bunco', 'defraud', 'scam', 'mulct', 'gyp', 'gip', 'hornswoggle', 'short-change', 'con']",swindle
1877355,0.333333333,"['swing', 'sway']",swing
566040,0,['swipe'],swipe
380159,0,"['switch', 'change over', 'shift']",switch
140751,0.4,"['switch over', 'switch', 'exchange']",switch over
196402,0,['switcheroo'],switcheroo
2544525,0,"['faint', 'light', 'swooning', 'light-headed', 'lightheaded']",swooning
6676416,0.333333333,"['course of study', 'program', 'programme', 'curriculum', 'syllabus']",syllabus
5779116,0.428571429,['syllogism'],syllogism
13842622,0,"['symbiosis', 'mutualism']",symbiosis
727268,0,['symbiotic'],symbiotic
5765415,0.428571429,"['symbol', 'symbolization', 'symbolisation', 'symbolic representation']",symbol
5765415,0.428571429,"['symbol', 'symbolization', 'symbolisation', 'symbolic representation']",symbolic representation
5765415,0.428571429,"['symbol', 'symbolization', 'symbolisation', 'symbolic representation']",symbolisation
5765415,0.428571429,"['symbol', 'symbolization', 'symbolisation', 'symbolic representation']",symbolization
175641,0,['symmetrically'],symmetrically
4917439,0.25,"['isotropy', 'symmetry']",symmetry
1372948,0,"['charitable', 'benevolent', 'kindly', 'sympathetic', 'good-hearted', 'openhearted', 'large-hearted']",sympathetic
594058,0.333333333,"['sympathize', 'sympathise', 'empathize', 'empathise', 'understand']",sympathise
594058,0.333333333,"['sympathize', 'sympathise', 'empathize', 'empathise', 'understand']",sympathize
2376809,0.25,['sympatric'],sympatric
8327616,0.384615385,['symposium'],symposium
1001097,0,"['synchronization', 'synchronisation', 'synchronizing', 'synchronising']",synchronisation
1001097,0,"['synchronization', 'synchronisation', 'synchronizing', 'synchronising']",synchronising
1001097,0,"['synchronization', 'synchronisation', 'synchronizing', 'synchronising']",synchronization
1001097,0,"['synchronization', 'synchronisation', 'synchronizing', 'synchronising']",synchronizing
1115348,0.5,['syndication'],syndication
620341,0.25,"['synergetic', 'synergistic']",synergetic
13564910,0.25,"['synergy', 'synergism']",synergism
623356,0,"['synergistic', 'interactive']",synergistic
13564910,0.25,"['synergy', 'synergism']",synergy
2808653,0.333333333,['syntagmatic'],syntagmatic
5783940,0.25,"['synthesis', 'synthetic thinking']",synthesis
644066,0.444444444,"['synthesize', 'synthesise']",synthesise
644066,0.444444444,"['synthesize', 'synthesise']",synthesize
5783940,0.25,"['synthesis', 'synthetic thinking']",synthetic thinking
1853542,0.4,"['siphon', 'syphon', 'siphon off']",syphon
5726596,0.333333333,"['arrangement', 'organization', 'organisation', 'system']",system
120474,0,"['systematically', 'consistently']",systematically
1656788,0.333333333,"['assemble', 'piece', 'put together', 'set up', 'tack', 'tack together']",tack
1656788,0.333333333,"['assemble', 'piece', 'put together', 'set up', 'tack', 'tack together']",tack together
561985,0.333333333,['tackle'],tackle
2001858,0,"['chase', 'chase after', 'trail', 'tail', 'tag', 'give chase', 'dog', 'go after', 'track']",tag
2001858,0,"['chase', 'chase after', 'trail', 'tail', 'tag', 'give chase', 'dog', 'go after', 'track']",tail
4384016,0,"['tail', 'tail assembly', 'empennage']",tail assembly
14487731,0,"['contamination', 'taint']",taint
1999798,0,"['lead', 'take', 'direct', 'conduct', 'guide']",take
1744450,0,"['take after', 'follow']",take after
173338,0.5,"['remove', 'take', 'take away', 'withdraw']",take away
2205887,0,"['take back', 'repossess']",take back
2437707,0.333333333,"['take care', 'mind']",take care
2623906,0.333333333,"['form', 'take form', 'take shape', 'spring']",take form
1216670,0.5,"['hold', 'take hold']",take hold
2189168,0,"['catch', 'take in', 'overhear']",take in
804802,0.25,"['disagree', 'differ', 'dissent', 'take issue']",take issue
2118933,0,"['note', 'take note', 'observe']",take note
641252,0.25,"['subtract', 'deduct', 'take off']",take off
1079480,0,"['meet', 'encounter', 'play', 'take on']",take on
2404904,0,"['take out', 'move out', 'remove']",take out
2346724,0,"['adopt', 'borrow', 'take over', 'take up']",take over
2450256,0.333333333,"['participate', 'take part']",take part
415398,0.333333333,"['settle', 'root', 'take root', 'steady down', 'settle down']",take root
2623906,0.333333333,"['form', 'take form', 'take shape', 'spring']",take shape
2472495,0.333333333,"['inventory', 'take stock', 'stock-take']",take stock
1093786,0.5,"['campaign', 'take the field']",take the field
121214,0,"['alternate', 'take turns']",take turns
2346724,0,"['adopt', 'borrow', 'take over', 'take up']",take up
556834,0,['takeaway'],takeaway
6737628,0.4,['takeout'],takeout
7221094,0,"['narrative', 'narration', 'story', 'tale']",tale
7135734,0.333333333,"['talk', 'talking']",talk
1034312,0,"['discourse', 'talk about', 'discuss']",talk about
813978,0.5,"['hash out', 'discuss', 'talk over']",talk over
761713,0,"['negociate', 'negotiate', 'talk terms']",talk terms
7135734,0.333333333,"['talk', 'talking']",talking
7148192,0,"['negotiation', 'dialogue', 'talks']",talks
646117,0.5,"['improbable', 'marvelous', 'marvellous', 'tall']",tall
2657219,0,"['match', 'fit', 'correspond', 'check', 'jibe', 'gibe', 'tally', 'agree']",tally
257634,0,"['tandem', 'in tandem']",tandem
3093792,0.333333333,"['contact', 'tangency']",tangency
2808830,0.333333333,['tangential'],tangential
890351,0,"['equivalent', 'tantamount']",tantamount
782057,0,"['solicit', 'beg', 'tap']",tap
1150559,0,"['target', 'aim', 'place', 'direct', 'point']",target
2307993,0.25,['tariff'],tariff
719705,0,"['job', 'task', 'chore']",task
937208,0.5,"['spill the beans', 'let the cat out of the bag', 'talk', 'tattle', 'blab', 'peach', 'babble', 'sing', 'babble out', 'blab out']",tattle
273734,0,['teach'],teach
1089285,0,"['team', 'team up']",team
4625129,0,"['esprit de corps', 'morale', 'team spirit']",team spirit
1089285,0,"['team', 'team up']",team up
1007676,0.5,"['fax', 'telefax', 'facsimile']",telefax
4400499,0.5,"['telegraph', 'telegraphy']",telegraph
4400499,0.5,"['telegraph', 'telegraphy']",telegraphy
789448,0.333333333,"['call', 'telephone', 'call up', 'phone', 'ring']",telephone
2994858,0.25,"['central', 'telephone exchange', 'exchange']",telephone exchange
3306869,0,"['extension', 'telephone extension', 'extension phone']",telephone extension
4402580,0.5,"['telephone receiver', 'receiver']",telephone receiver
746718,0,"['order', 'tell', 'enjoin', 'say']",tell
841986,0,"['denounce', 'tell on', 'betray', 'give away', 'rat', 'grass', 'shit', 'shop', 'snitch', 'stag']",tell on
7222823,0,"['relation', 'telling', 'recounting']",telling
295254,0,['temper'],temper
1742912,0,"['stormy', 'tempestuous']",tempestuous
4408871,0.333333333,"['temporary hookup', 'patch']",temporary hookup
776523,0,"['charm', 'influence', 'tempt']",tempt
448130,0.5,"['seductively', 'temptingly']",temptingly
1311814,0.125,"['occupied', 'tenanted']",tenanted
4944048,0,"['tendency', 'inclination']",tendency
2298632,0.444444444,"['offer', 'bid', 'tender']",tender
654885,0,"['care', 'attention', 'aid', 'tending']",tending
15291498,0,"['tenure', 'term of office', 'incumbency']",tenure
6770875,0.333333333,"['condition', 'term']",term
15274863,0.25,"['lease', 'term of a contract']",term of a contract
15291498,0,"['tenure', 'term of office', 'incumbency']",term of office
1010271,0.333333333,"['concluding', 'final', 'last', 'terminal']",terminal
2609764,0.5,"['end', 'stop', 'finish', 'terminate', 'cease']",terminate
6308765,0,"['ending', 'termination']",termination
8632096,0.25,"['unknown', 'unknown region', 'terra incognita']",terra incognita
8552138,0,"['district', 'territory', 'territorial dominion', 'dominion']",territorial dominion
8552138,0,"['district', 'territory', 'territorial dominion', 'dominion']",territory
1222666,0,"['terrorization', 'terrorisation', 'frightening']",terrorisation
2506361,0.5,"['terrorize', 'terrorise']",terrorise
1222666,0,"['terrorization', 'terrorisation', 'frightening']",terrorization
2506361,0.5,"['terrorize', 'terrorise']",terrorize
1015244,0,"['testify', 'bear witness', 'prove', 'evidence', 'show']",testify
639975,0.333333333,['testing'],testing
1290009,0,['tether'],tether
2016145,0.2,"['thankless', 'unappreciated', 'ungratifying']",thankless
8582837,0.5,"['hell', 'hell on earth', 'hellhole', 'snake pit', 'the pits', 'inferno']",the pits
5929008,0.333333333,"['character', 'role', 'theatrical role', 'part', 'persona']",theatrical role
2813680,0.333333333,['thematic'],thematic
5920272,0,"['theme', 'motif']",theme
43003,0,"['therefore', 'hence', 'thence', 'thus', 'so']",thence
613973,0.333333333,['theology'],theology
109461,0.333333333,"['there', 'in that respect', 'on that point']",there
43003,0,"['therefore', 'hence', 'thence', 'thus', 'so']",therefore
240707,0.333333333,"['therein', 'in this', 'in that']",therein
711715,0.5,"['entertain', 'think of', 'toy with', 'flirt with', 'think about']",think about
730052,0.5,"['think of', 'have in mind', 'mean']",think of
1634142,0.5,"['think up', 'think of', 'dream up', 'hatch', 'concoct']",think up
1926089,0.333333333,"['intelligent', 'reasoning', 'thinking']",thinking
756327,0.333333333,"['cut', 'thinned', 'weakened']",thinned
4425977,0,"['third gear', 'third']",third
4425977,0,"['third gear', 'third']",third gear
660809,0.333333333,"['three-dimensional', '3-dimensional', 'third-dimensional', 'three-d']",third-dimensional
2203763,0.4,"['thirteenth', '13th']",thirteenth
