"synset","rating","words","examples__001","examples__002","examples__003","examples__004","examples__005","examples__006","examples__007","examples__008","examples__009","examples__010","examples__011","words__-"
"","","empyrean","","","","","","","","","","","",""
"","","firmament","","","","","","","","","","","",""
"","","heavens","","","","","","","","","","","",""
"","","vault of heaven","","","","","","","","","","","",""
"","","welkin","","","","","","","","","","","",""
"2410175","0.6666666666666666","retain","We cannot continue several servants any longer","She retains a lawyer","The family's fortune waned and they could not keep their household staff","Our grant has run out and we cannot keep you on","We kept the work going as long as we could","She retained her composure","this garment retains its shape even after many washings","","","","",""
"","","continue","","","","","","","","","","","",""
"","","keep","","","","","","","","","","","",""
"","","keep on","","","","","","","","","","","",""
"7405893","1.0","flow","","","","","","","","","","","",""
"","","flowing","","","","","","","","","","","",""
"1103788","1.3333333333333333","","his business is packaging for transport","","","","","","","","","","","packaging"
"4669828","0.0","accountability","","","","","","","","","","","",""
"","","answerability","","","","","","","","","","","",""
"","","answerableness","","","","","","","","","","","",""
"2619924","1.0","survive","He survived the cancer against all odds","","","","","","","","","","",""
"","","pull through","","","","","","","","","","","",""
"","","pull round","","","","","","","","","","","",""
"","","come through","","","","","","","","","","","",""
"","","make it","","","","","","","","","","","",""
"2745284","0.6666666666666666","ideal","","","","","","","","","","","",""
"","","idealistic","","","","","","","","","","","",""
"3513376","2.0","","","","","","","","","","","","","helmet"
"1302811","0.3333333333333333","","fear is exceedingly infectious; children catch it from their elders","","","","","","","","","","","infectious"
"13581067","0.0","majority","","","","","","","","","","","",""
"","","absolute majority","","","","","","","","","","","",""
"5650329","1.3333333333333333","faculty","","","","","","","","","","","",""
"","","mental faculty","","","","","","","","","","","",""
"","","module","","","","","","","","","","","",""
"5760202","0.6666666666666666","memory","he can do it from memory","he enjoyed remembering his father","","","","","","","","","",""
"","","remembering","","","","","","","","","","","",""
"1159405","1.3333333333333333","","a wet cargo","a wet canteen","","","","","","","","","","wet"
"408992","2.0","","pale seagreen","pale blue eyes","","","","","","","","","","pale"
"13400662","1.3333333333333333","","","","","","","","","","","","","principal"
"14432271","1.6666666666666667","","he was born to the purple","","","","","","","","","","","purple"
"1489465","0.6666666666666666","drop","unload the cargo","drop off the passengers at the hotel","","","","","","","","","",""
"","","drop off","","","","","","","","","","","",""
"","","set down","","","","","","","","","","","",""
"","","put down","","","","","","","","","","","",""
"","","unload","","","","","","","","","","","",""
"","","discharge","","","","","","","","","","","",""
"120095","0.3333333333333333","arterialize","","","","","","","","","","","",""
"","","arterialise","","","","","","","","","","","",""
"2093305","1.3333333333333333","secure","he was secure that nothing will be held against him","","","","","","","","","","",""
"","","unafraid","","","","","","","","","","","",""
"","","untroubled","","","","","","","","","","","",""
"7370125","1.3333333333333333","entrance","","","","","","","","","","","",""
"","","entering","","","","","","","","","","","",""
"11411610","0.0","aftermath","the aftermath of war","in the wake of the accident no one knew how many had been injured","","","","","","","","","",""
"","","wake","","","","","","","","","","","",""
"","","backwash","","","","","","","","","","","",""
"2275799","1.0","","pretend the title of King","","","","","","","","","","","pretend"
"2439281","0.6666666666666666","set about","approach a task","go about a difficult problem","approach a new project","","","","","","","","",""
"","","go about","","","","","","","","","","","",""
"","","approach","","","","","","","","","","","",""
"1951480","1.3333333333333333","send","The explosion sent the car flying in the air","She sent her children to camp","He directed all his energies into his dissertation","","","","","","","","",""
"","","direct","","","","","","","","","","","",""
"641138","1.6666666666666667","foot","","","","","","","","","","","",""
"","","foot up","","","","","","","","","","","",""
"583246","1.0","career","","","","","","","","","","","",""
"","","calling","","","","","","","","","","","",""
"","","vocation","","","","","","","","","","","",""
"53512","1.0","","practically orientated institutions such as business schools","a brilliant man but so practically inept that he needed help to cross the road safely","","","","","","","","","","practically"
"13286801","0.0","interest","they have interests all over the world","a stake in the company's future","","","","","","","","","",""
"","","stake","","","","","","","","","","","",""
"3832799","1.6666666666666667","","buttons and needles are notions","","","","","","","","","","","notion"
"3117939","0.6666666666666666","counterpart","","","","","","","","","","","",""
"","","similitude","","","","","","","","","","","",""
"","","twin","","","","","","","","","","","",""
"389406","1.3333333333333333","waste","The treatment emaciated him","","","","","","","","","","",""
"","","emaciate","","","","","","","","","","","",""
"","","macerate","","","","","","","","","","","",""
"1525177","1.0","","the mechanism jammed","","","","","","","","","","","jam"
"1123887","1.0","strike","The Germans struck Poland on Sept. 1, 1939","We must strike the enemy's oil fields","in the fifth inning, the Giants struck, sending three runners home to win the game 5 to 2","","","","","","","","",""
"","","hit","","","","","","","","","","","",""
"6351613","1.6666666666666667","","","","","","","","","","","","","script"
"1934026","1.3333333333333333","objective","objective art","","","","","","","","","","",""
"","","documentary","","","","","","","","","","","",""
"1933900","0.0","channel","channel information towards a broad audience","","","","","","","","","","",""
"","","canalize","","","","","","","","","","","",""
"","","canalise","","","","","","","","","","","",""
"6639563","1.3333333333333333","basics","","","","","","","","","","","",""
"","","rudiments","","","","","","","","","","","",""
"2948072","1.6666666666666667","candle","","","","","","","","","","","",""
"","","taper","","","","","","","","","","","",""
"","","wax light","","","","","","","","","","","",""
